player_id,year,team,is_finals,games_played,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists,total_score,total_fantasy_points,total_percentage_played,avg_kicks,avg_marks,avg_handballs,avg_disposals,avg_goals,avg_behinds,avg_hit_outs,avg_tackles,avg_rebound_50s,avg_inside_50s,avg_clearances,avg_clangers,avg_free_kicks_for,avg_free_kicks_against,avg_contested_possessions,avg_uncontested_possessions,avg_contested_marks,avg_marks_inside_50,avg_one_percenters,avg_bounces,avg_goal_assists,avg_score,avg_fantasy_points,avg_percentage_played,decade,disposal_efficiency,player_name,player_full_name,first_name,last_name,born_date,debut_date,debut_age,last_date,last_age,height,weight,player_link,player_teams
44515,2008,Essendon Bombers,False,19,175.0,96.0,134.0,309.0,18.0,10.0,0.0,47.0,6.0,65.0,27.0,37.0,50.0,11.0,5.0,139.0,178.0,6.0,18.0,20.0,8.0,13.0,118,1404,1617.0,9.2,5.1,7.1,16.3,0.9,0.5,0.0,2.5,0.3,3.4,1.4,1.9,2.6,0.6,7.3,9.4,0.3,0.9,1.1,0.4,0.7,6.2,73.9,85.1,2000,0.5663430420711975,Angus Monfries,Angus_Monfries,Angus,Monfries,1987-01-19,2005-03-25,18.0,2017-08-05,30.0,185.0,78.0,https://afltables.com/afl/stats/players/A/Angus_Monfries.html,"['Essendon Bombers', 'Port Adelaide Power']"
44515,2009,Essendon Bombers,False,20,161.0,112.0,157.0,318.0,24.0,14.0,0.0,47.0,5.0,39.0,6.0,36.0,37.0,14.0,3.0,115.0,209.0,6.0,33.0,7.0,2.0,16.0,158,1474,1733.0,8.1,5.6,7.9,15.9,1.2,0.7,0.0,2.4,0.3,2.0,0.3,1.8,1.9,0.7,5.8,10.5,0.3,1.7,0.4,0.1,0.8,7.9,73.7,86.7,2000,0.5062893081761006,Angus Monfries,Angus_Monfries,Angus,Monfries,1987-01-19,2005-03-25,18.0,2017-08-05,30.0,185.0,78.0,https://afltables.com/afl/stats/players/A/Angus_Monfries.html,"['Essendon Bombers', 'Port Adelaide Power']"
44514,2003,Geelong Cats,False,8,56.0,21.0,18.0,74.0,1.0,5.0,0.0,8.0,5.0,36.0,7.0,13.0,4.0,6.0,0.0,19.0,55.0,0.0,1.0,6.0,13.0,0.0,11,296,462.0,7.0,2.6,2.3,9.3,0.1,0.6,0.0,1.0,0.6,4.5,0.9,1.6,0.5,0.8,2.4,6.9,0.0,0.1,0.8,1.6,0.0,1.4,37.0,57.8,2000,0.7567567567567568,Brent Moloney,Brent_Moloney,Brent,MOLONEY,1984-01-28,2003-07-05,19.0,2014-04-16,30.0,181.0,88.0,https://afltables.com/afl/stats/players/B/Brent_Moloney.html,"['Brisbane Lions', 'Geelong Cats', 'Melbourne Demons']"
44515,2009,Essendon Bombers,True,1,7.0,4.0,5.0,12.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,7,67,91.0,7.0,4.0,5.0,12.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,7.0,67.0,91.0,2000,0.5833333333333334,Angus Monfries,Angus_Monfries,Angus,Monfries,1987-01-19,2005-03-25,18.0,2017-08-05,30.0,185.0,78.0,https://afltables.com/afl/stats/players/A/Angus_Monfries.html,"['Essendon Bombers', 'Port Adelaide Power']"
44515,2010,Essendon Bombers,False,17,134.0,71.0,130.0,264.0,24.0,10.0,1.0,46.0,7.0,36.0,14.0,27.0,31.0,16.0,1.0,105.0,160.0,8.0,19.0,17.0,5.0,12.0,154,1197,1449.0,7.9,4.2,7.6,15.5,1.4,0.6,0.1,2.7,0.4,2.1,0.8,1.6,1.8,0.9,6.2,9.4,0.5,1.1,1.0,0.3,0.7,9.1,70.4,85.2,2010,0.5075757575757576,Angus Monfries,Angus_Monfries,Angus,Monfries,1987-01-19,2005-03-25,18.0,2017-08-05,30.0,185.0,78.0,https://afltables.com/afl/stats/players/A/Angus_Monfries.html,"['Essendon Bombers', 'Port Adelaide Power']"
44515,2011,Essendon Bombers,False,21,177.0,86.0,195.0,372.0,28.0,12.0,3.0,88.0,7.0,49.0,31.0,55.0,39.0,27.0,3.0,159.0,215.0,12.0,17.0,19.0,4.0,15.0,180,1672,1653.0,8.4,4.1,9.3,17.7,1.3,0.6,0.1,4.2,0.3,2.3,1.5,2.6,1.9,1.3,7.6,10.2,0.6,0.8,0.9,0.2,0.7,8.6,79.6,78.7,2010,0.4758064516129032,Angus Monfries,Angus_Monfries,Angus,Monfries,1987-01-19,2005-03-25,18.0,2017-08-05,30.0,185.0,78.0,https://afltables.com/afl/stats/players/A/Angus_Monfries.html,"['Essendon Bombers', 'Port Adelaide Power']"
44515,2011,Essendon Bombers,True,1,9.0,10.0,12.0,21.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,13.0,3.0,2.0,1.0,0.0,0.0,18,107,86.0,9.0,10.0,12.0,21.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,13.0,3.0,2.0,1.0,0.0,0.0,18.0,107.0,86.0,2010,0.4285714285714285,Angus Monfries,Angus_Monfries,Angus,Monfries,1987-01-19,2005-03-25,18.0,2017-08-05,30.0,185.0,78.0,https://afltables.com/afl/stats/players/A/Angus_Monfries.html,"['Essendon Bombers', 'Port Adelaide Power']"
44515,2012,Essendon Bombers,False,18,145.0,71.0,126.0,271.0,18.0,15.0,0.0,52.0,7.0,51.0,16.0,27.0,24.0,8.0,0.0,108.0,171.0,5.0,19.0,14.0,1.0,9.0,123,1231,1422.0,8.1,3.9,7.0,15.1,1.0,0.8,0.0,2.9,0.4,2.8,0.9,1.5,1.3,0.4,6.0,9.5,0.3,1.1,0.8,0.1,0.5,6.8,68.4,79.0,2010,0.5350553505535055,Angus Monfries,Angus_Monfries,Angus,Monfries,1987-01-19,2005-03-25,18.0,2017-08-05,30.0,185.0,78.0,https://afltables.com/afl/stats/players/A/Angus_Monfries.html,"['Essendon Bombers', 'Port Adelaide Power']"
44515,2013,Port Adelaide Power,False,22,204.0,96.0,193.0,397.0,37.0,21.0,1.0,68.0,11.0,62.0,26.0,28.0,32.0,14.0,2.0,167.0,226.0,10.0,37.0,15.0,5.0,21.0,243,1792,1886.0,9.3,4.4,8.8,18.0,1.7,1.0,0.0,3.1,0.5,2.8,1.2,1.3,1.5,0.6,7.6,10.3,0.5,1.7,0.7,0.2,1.0,11.0,81.5,85.7,2010,0.5138539042821159,Angus Monfries,Angus_Monfries,Angus,Monfries,1987-01-19,2005-03-25,18.0,2017-08-05,30.0,185.0,78.0,https://afltables.com/afl/stats/players/A/Angus_Monfries.html,"['Essendon Bombers', 'Port Adelaide Power']"
44515,2013,Port Adelaide Power,True,2,19.0,10.0,12.0,31.0,2.0,2.0,0.0,4.0,1.0,6.0,2.0,1.0,3.0,1.0,0.0,12.0,16.0,1.0,4.0,1.0,0.0,2.0,14,141,172.0,9.5,5.0,6.0,15.5,1.0,1.0,0.0,2.0,0.5,3.0,1.0,0.5,1.5,0.5,6.0,8.0,0.5,2.0,0.5,0.0,1.0,7.0,70.5,86.0,2010,0.6129032258064516,Angus Monfries,Angus_Monfries,Angus,Monfries,1987-01-19,2005-03-25,18.0,2017-08-05,30.0,185.0,78.0,https://afltables.com/afl/stats/players/A/Angus_Monfries.html,"['Essendon Bombers', 'Port Adelaide Power']"
44515,2014,Port Adelaide Power,False,14,107.0,50.0,74.0,181.0,14.0,8.0,0.0,43.0,5.0,30.0,13.0,14.0,11.0,4.0,0.0,65.0,117.0,5.0,17.0,15.0,5.0,10.0,92,882,1102.0,7.6,3.6,5.3,12.9,1.0,0.6,0.0,3.1,0.4,2.1,0.9,1.0,0.8,0.3,4.6,8.4,0.4,1.2,1.1,0.4,0.7,6.6,63.0,78.7,2010,0.5911602209944752,Angus Monfries,Angus_Monfries,Angus,Monfries,1987-01-19,2005-03-25,18.0,2017-08-05,30.0,185.0,78.0,https://afltables.com/afl/stats/players/A/Angus_Monfries.html,"['Essendon Bombers', 'Port Adelaide Power']"
44515,2014,Port Adelaide Power,True,3,24.0,15.0,15.0,39.0,7.0,3.0,0.0,7.0,0.0,6.0,1.0,4.0,4.0,1.0,0.0,13.0,25.0,2.0,6.0,3.0,3.0,1.0,45,221,244.0,8.0,5.0,5.0,13.0,2.3,1.0,0.0,2.3,0.0,2.0,0.3,1.3,1.3,0.3,4.3,8.3,0.7,2.0,1.0,1.0,0.3,15.0,73.7,81.3,2010,0.6153846153846154,Angus Monfries,Angus_Monfries,Angus,Monfries,1987-01-19,2005-03-25,18.0,2017-08-05,30.0,185.0,78.0,https://afltables.com/afl/stats/players/A/Angus_Monfries.html,"['Essendon Bombers', 'Port Adelaide Power']"
44515,2015,Port Adelaide Power,False,19,144.0,77.0,124.0,268.0,23.0,9.0,0.0,47.0,9.0,41.0,10.0,37.0,26.0,16.0,0.0,91.0,181.0,4.0,18.0,16.0,4.0,10.0,147,1224,1565.0,7.6,4.1,6.5,14.1,1.2,0.5,0.0,2.5,0.5,2.2,0.5,1.9,1.4,0.8,4.8,9.5,0.2,0.9,0.8,0.2,0.5,7.7,64.4,82.4,2010,0.5373134328358209,Angus Monfries,Angus_Monfries,Angus,Monfries,1987-01-19,2005-03-25,18.0,2017-08-05,30.0,185.0,78.0,https://afltables.com/afl/stats/players/A/Angus_Monfries.html,"['Essendon Bombers', 'Port Adelaide Power']"
44515,2017,Port Adelaide Power,False,1,2.0,0.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0,22,70.0,2.0,0.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,70.0,2010,0.25,Angus Monfries,Angus_Monfries,Angus,Monfries,1987-01-19,2005-03-25,18.0,2017-08-05,30.0,185.0,78.0,https://afltables.com/afl/stats/players/A/Angus_Monfries.html,"['Essendon Bombers', 'Port Adelaide Power']"
44516,2002,St Kilda Saints,False,1,3.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0,28,,3.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,,2000,0.75,,,,,,,,,,,,,
44516,2003,St Kilda Saints,False,12,73.0,30.0,52.0,125.0,12.0,3.0,0.0,18.0,6.0,31.0,17.0,15.0,4.0,6.0,1.0,44.0,80.0,0.0,2.0,14.0,8.0,9.0,75,546,785.0,6.1,2.5,4.3,10.4,1.0,0.3,0.0,1.5,0.5,2.6,1.4,1.3,0.3,0.5,3.7,6.7,0.0,0.2,1.2,0.7,0.8,6.3,45.5,65.4,2000,0.584,,,,,,,,,,,,,
44516,2004,St Kilda Saints,False,9,58.0,28.0,43.0,101.0,9.0,2.0,0.0,25.0,7.0,22.0,15.0,12.0,4.0,6.0,0.0,30.0,72.0,0.0,4.0,9.0,1.0,3.0,56,486,623.0,6.4,3.1,4.8,11.2,1.0,0.2,0.0,2.8,0.8,2.4,1.7,1.3,0.4,0.7,3.3,8.0,0.0,0.4,1.0,0.1,0.3,6.2,54.0,69.2,2000,0.5742574257425742,,,,,,,,,,,,,
44516,2005,St Kilda Saints,False,6,61.0,29.0,32.0,93.0,5.0,3.0,0.0,13.0,11.0,28.0,13.0,6.0,6.0,4.0,1.0,26.0,64.0,0.0,3.0,10.0,9.0,3.0,33,413,464.0,10.2,4.8,5.3,15.5,0.8,0.5,0.0,2.2,1.8,4.7,2.2,1.0,1.0,0.7,4.3,10.7,0.0,0.5,1.7,1.5,0.5,5.5,68.8,77.3,2000,0.6559139784946236,,,,,,,,,,,,,
44516,2005,St Kilda Saints,True,2,17.0,6.0,11.0,28.0,1.0,0.0,0.0,6.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,10.0,18.0,0.0,0.0,1.0,7.0,0.0,6,118,155.0,8.5,3.0,5.5,14.0,0.5,0.0,0.0,3.0,1.0,3.5,0.5,1.5,0.0,0.5,5.0,9.0,0.0,0.0,0.5,3.5,0.0,3.0,59.0,77.5,2000,0.6071428571428571,,,,,,,,,,,,,
44516,2006,St Kilda Saints,False,21,259.0,103.0,146.0,405.0,12.0,14.0,0.0,74.0,39.0,106.0,48.0,64.0,7.0,23.0,3.0,115.0,286.0,3.0,5.0,36.0,111.0,15.0,86,1698,1868.0,12.3,4.9,7.0,19.3,0.6,0.7,0.0,3.5,1.9,5.0,2.3,3.0,0.3,1.1,5.5,13.6,0.1,0.2,1.7,5.3,0.7,4.1,80.9,89.0,2000,0.6395061728395062,,,,,,,,,,,,,
44516,2006,St Kilda Saints,True,1,11.0,3.0,5.0,16.0,0.0,0.0,0.0,7.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,6.0,11.0,0.0,0.0,2.0,0.0,1.0,0,81,95.0,11.0,3.0,5.0,16.0,0.0,0.0,0.0,7.0,1.0,4.0,3.0,2.0,1.0,0.0,6.0,11.0,0.0,0.0,2.0,0.0,1.0,0.0,81.0,95.0,2000,0.6875,,,,,,,,,,,,,
44516,2007,St Kilda Saints,False,21,339.0,108.0,163.0,502.0,10.0,12.0,0.0,75.0,56.0,94.0,65.0,67.0,20.0,16.0,9.0,154.0,345.0,2.0,7.0,30.0,64.0,8.0,72,2011,1806.0,16.1,5.1,7.8,23.9,0.5,0.6,0.0,3.6,2.7,4.5,3.1,3.2,1.0,0.8,7.3,16.4,0.1,0.3,1.4,3.0,0.4,3.4,95.8,86.0,2000,0.6752988047808764,,,,,,,,,,,,,
44516,2008,St Kilda Saints,False,22,334.0,94.0,162.0,496.0,10.0,11.0,0.0,72.0,63.0,113.0,46.0,53.0,27.0,23.0,9.0,139.0,353.0,1.0,4.0,32.0,36.0,18.0,71,1925,1816.0,15.2,4.3,7.4,22.5,0.5,0.5,0.0,3.3,2.9,5.1,2.1,2.4,1.2,1.0,6.3,16.0,0.0,0.2,1.5,1.6,0.8,3.2,87.5,82.5,2000,0.6733870967741935,,,,,,,,,,,,,
44516,2008,St Kilda Saints,True,3,54.0,24.0,17.0,71.0,2.0,0.0,0.0,10.0,11.0,14.0,9.0,11.0,5.0,8.0,0.0,19.0,49.0,0.0,2.0,9.0,6.0,2.0,12,301,233.0,18.0,8.0,5.7,23.7,0.7,0.0,0.0,3.3,3.7,4.7,3.0,3.7,1.7,2.7,6.3,16.3,0.0,0.7,3.0,2.0,0.7,4.0,100.3,77.7,2000,0.7605633802816901,,,,,,,,,,,,,
44516,2009,St Kilda Saints,False,21,347.0,109.0,247.0,594.0,7.0,17.0,0.0,139.0,53.0,110.0,77.0,61.0,25.0,23.0,13.0,193.0,398.0,2.0,7.0,36.0,34.0,18.0,59,2433,1726.0,16.5,5.2,11.8,28.3,0.3,0.8,0.0,6.6,2.5,5.2,3.7,2.9,1.2,1.1,9.2,19.0,0.1,0.3,1.7,1.6,0.9,2.8,115.9,82.2,2000,0.5841750841750841,,,,,,,,,,,,,
44516,2009,St Kilda Saints,True,3,52.0,14.0,24.0,76.0,1.0,2.0,0.0,11.0,8.0,12.0,7.0,15.0,1.0,6.0,0.0,20.0,53.0,0.0,2.0,8.0,9.0,2.0,8,281,249.0,17.3,4.7,8.0,25.3,0.3,0.7,0.0,3.7,2.7,4.0,2.3,5.0,0.3,2.0,6.7,17.7,0.0,0.7,2.7,3.0,0.7,2.7,93.7,83.0,2000,0.6842105263157895,,,,,,,,,,,,,
44516,2010,St Kilda Saints,False,22,378.0,103.0,275.0,653.0,17.0,15.0,0.0,102.0,36.0,112.0,102.0,66.0,27.0,27.0,16.0,223.0,427.0,5.0,12.0,32.0,12.0,13.0,117,2464,1849.0,17.2,4.7,12.5,29.7,0.8,0.7,0.0,4.6,1.6,5.1,4.6,3.0,1.2,1.2,10.1,19.4,0.2,0.5,1.5,0.5,0.6,5.3,112.0,84.0,2010,0.5788667687595712,,,,,,,,,,,,,
44516,2010,St Kilda Saints,True,4,51.0,8.0,41.0,92.0,1.0,2.0,0.0,24.0,8.0,10.0,19.0,5.0,0.0,1.0,0.0,44.0,47.0,0.0,0.0,15.0,0.0,2.0,8,360,348.0,12.8,2.0,10.3,23.0,0.3,0.5,0.0,6.0,2.0,2.5,4.8,1.3,0.0,0.3,11.0,11.8,0.0,0.0,3.8,0.0,0.5,2.0,90.0,87.0,2010,0.5543478260869565,,,,,,,,,,,,,
44516,2011,St Kilda Saints,False,20,318.0,88.0,166.0,484.0,13.0,10.0,0.0,91.0,47.0,85.0,77.0,60.0,22.0,21.0,10.0,173.0,314.0,5.0,7.0,19.0,18.0,14.0,88,1961,1647.0,15.9,4.4,8.3,24.2,0.7,0.5,0.0,4.6,2.4,4.3,3.9,3.0,1.1,1.1,8.7,15.7,0.3,0.4,1.0,0.9,0.7,4.4,98.1,82.4,2010,0.6570247933884298,,,,,,,,,,,,,
44516,2011,St Kilda Saints,True,1,17.0,0.0,5.0,22.0,0.0,0.0,0.0,3.0,2.0,5.0,6.0,5.0,0.0,3.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,0,64,86.0,17.0,0.0,5.0,22.0,0.0,0.0,0.0,3.0,2.0,5.0,6.0,5.0,0.0,3.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,86.0,2010,0.7727272727272727,,,,,,,,,,,,,
44516,2012,St Kilda Saints,False,22,324.0,100.0,194.0,518.0,13.0,8.0,0.0,104.0,44.0,94.0,85.0,57.0,16.0,17.0,6.0,187.0,323.0,3.0,8.0,21.0,28.0,18.0,86,2127,1866.0,14.7,4.5,8.8,23.5,0.6,0.4,0.0,4.7,2.0,4.3,3.9,2.6,0.7,0.8,8.5,14.7,0.1,0.4,1.0,1.3,0.8,3.9,96.7,84.8,2010,0.6254826254826255,,,,,,,,,,,,,
44516,2013,St Kilda Saints,False,21,395.0,101.0,226.0,621.0,16.0,8.0,1.0,82.0,68.0,95.0,79.0,66.0,20.0,15.0,16.0,180.0,419.0,1.0,4.0,13.0,33.0,14.0,104,2348,1782.0,18.8,4.8,10.8,29.6,0.8,0.4,0.0,3.9,3.2,4.5,3.8,3.1,1.0,0.7,8.6,20.0,0.0,0.2,0.6,1.6,0.7,5.0,111.8,84.9,2010,0.6360708534621579,,,,,,,,,,,,,
44516,2014,St Kilda Saints,False,20,310.0,79.0,160.0,470.0,9.0,5.0,1.0,80.0,57.0,68.0,82.0,61.0,15.0,17.0,7.0,164.0,288.0,2.0,8.0,25.0,19.0,5.0,59,1831,1673.0,15.5,4.0,8.0,23.5,0.5,0.3,0.1,4.0,2.9,3.4,4.1,3.1,0.8,0.9,8.2,14.4,0.1,0.4,1.3,1.0,0.3,3.0,91.6,83.7,2010,0.6595744680851063,,,,,,,,,,,,,
44516,2015,St Kilda Saints,False,17,277.0,85.0,209.0,486.0,8.0,9.0,3.0,82.0,49.0,90.0,60.0,60.0,12.0,17.0,5.0,156.0,324.0,1.0,7.0,13.0,15.0,6.0,57,1853,1469.0,16.3,5.0,12.3,28.6,0.5,0.5,0.2,4.8,2.9,5.3,3.5,3.5,0.7,1.0,9.2,19.1,0.1,0.4,0.8,0.9,0.4,3.4,109.0,86.4,2010,0.5699588477366255,,,,,,,,,,,,,
44516,2016,St Kilda Saints,False,22,339.0,135.0,249.0,588.0,4.0,4.0,0.0,60.0,65.0,79.0,30.0,53.0,13.0,15.0,7.0,130.0,442.0,6.0,2.0,31.0,16.0,16.0,28,2156,1933.0,15.4,6.1,11.3,26.7,0.2,0.2,0.0,2.7,3.0,3.6,1.4,2.4,0.6,0.7,5.9,20.1,0.3,0.1,1.4,0.7,0.7,1.3,98.0,87.9,2010,0.576530612244898,,,,,,,,,,,,,
44516,2017,St Kilda Saints,False,16,235.0,96.0,165.0,400.0,5.0,1.0,0.0,59.0,52.0,51.0,13.0,45.0,11.0,13.0,3.0,78.0,316.0,2.0,2.0,22.0,6.0,6.0,31,1562,1362.0,14.7,6.0,10.3,25.0,0.3,0.1,0.0,3.7,3.3,3.2,0.8,2.8,0.7,0.8,4.9,19.8,0.1,0.1,1.4,0.4,0.4,1.9,97.6,85.1,2010,0.5875,,,,,,,,,,,,,
44517,2012,Collingwood Magpies,False,4,7.0,3.0,9.0,16.0,1.0,1.0,0.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,10.0,7.0,0.0,1.0,1.0,1.0,2.0,7,64,110.0,1.8,0.8,2.3,4.0,0.3,0.3,0.0,1.0,0.3,0.8,0.8,0.8,0.5,0.8,2.5,1.8,0.0,0.3,0.3,0.3,0.5,1.8,16.0,27.5,2010,0.4375,Caolan Mooney,Caolan_Mooney,Caolan,Mooney,1993-01-25,2012-06-30,19.0,2013-07-20,20.0,184.0,76.0,https://afltables.com/afl/stats/players/C/Caolan_Mooney.html,['Collingwood Magpies']
44517,2013,Collingwood Magpies,False,2,4.0,2.0,7.0,11.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6,53,77.0,2.0,1.0,3.5,5.5,0.5,0.0,0.0,3.0,0.0,0.0,0.5,2.5,0.0,1.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,26.5,38.5,2010,0.3636363636363636,Caolan Mooney,Caolan_Mooney,Caolan,Mooney,1993-01-25,2012-06-30,19.0,2013-07-20,20.0,184.0,76.0,https://afltables.com/afl/stats/players/C/Caolan_Mooney.html,['Collingwood Magpies']
44518,2005,Brisbane Lions,False,6,28.0,22.0,19.0,47.0,3.0,2.0,0.0,2.0,2.0,9.0,2.0,6.0,6.0,4.0,0.0,15.0,33.0,1.0,3.0,6.0,1.0,0.0,20,210,396.0,4.7,3.7,3.2,7.8,0.5,0.3,0.0,0.3,0.3,1.5,0.3,1.0,1.0,0.7,2.5,5.5,0.2,0.5,1.0,0.2,0.0,3.3,35.0,66.0,2000,0.5957446808510638,Matthew Moody,Matthew_Moody,Matthew,Moody,1985-09-23,2005-04-29,19.0,2008-08-23,22.0,187.0,85.0,https://afltables.com/afl/stats/players/M/Matthew_Moody.html,['Brisbane Lions']
44518,2006,Brisbane Lions,False,19,177.0,97.0,101.0,278.0,11.0,19.0,0.0,29.0,32.0,65.0,12.0,41.0,12.0,9.0,0.0,58.0,223.0,1.0,10.0,23.0,38.0,5.0,85,1210,1581.0,9.3,5.1,5.3,14.6,0.6,1.0,0.0,1.5,1.7,3.4,0.6,2.2,0.6,0.5,3.1,11.7,0.1,0.5,1.2,2.0,0.3,4.5,63.7,83.2,2000,0.6366906474820144,Matthew Moody,Matthew_Moody,Matthew,Moody,1985-09-23,2005-04-29,19.0,2008-08-23,22.0,187.0,85.0,https://afltables.com/afl/stats/players/M/Matthew_Moody.html,['Brisbane Lions']
44518,2007,Brisbane Lions,False,7,36.0,24.0,36.0,72.0,0.0,6.0,0.0,7.0,6.0,11.0,2.0,15.0,5.0,5.0,0.0,22.0,51.0,0.0,4.0,7.0,0.0,0.0,6,276,412.0,5.1,3.4,5.1,10.3,0.0,0.9,0.0,1.0,0.9,1.6,0.3,2.1,0.7,0.7,3.1,7.3,0.0,0.6,1.0,0.0,0.0,0.9,39.4,58.9,2000,0.5,Matthew Moody,Matthew_Moody,Matthew,Moody,1985-09-23,2005-04-29,19.0,2008-08-23,22.0,187.0,85.0,https://afltables.com/afl/stats/players/M/Matthew_Moody.html,['Brisbane Lions']
44518,2008,Brisbane Lions,False,2,17.0,11.0,11.0,28.0,0.0,2.0,0.0,3.0,3.0,7.0,5.0,3.0,2.0,0.0,0.0,9.0,19.0,0.0,0.0,2.0,0.0,2.0,2,122,138.0,8.5,5.5,5.5,14.0,0.0,1.0,0.0,1.5,1.5,3.5,2.5,1.5,1.0,0.0,4.5,9.5,0.0,0.0,1.0,0.0,1.0,1.0,61.0,69.0,2000,0.6071428571428571,Matthew Moody,Matthew_Moody,Matthew,Moody,1985-09-23,2005-04-29,19.0,2008-08-23,22.0,187.0,85.0,https://afltables.com/afl/stats/players/M/Matthew_Moody.html,['Brisbane Lions']
44519,2010,Port Adelaide Power,False,7,47.0,21.0,34.0,81.0,0.0,0.0,0.0,5.0,13.0,6.0,6.0,12.0,4.0,2.0,0.0,21.0,61.0,1.0,1.0,17.0,0.0,0.0,0,290,584.0,6.7,3.0,4.9,11.6,0.0,0.0,0.0,0.7,1.9,0.9,0.9,1.7,0.6,0.3,3.0,8.7,0.1,0.1,2.4,0.0,0.0,0.0,41.4,83.4,2010,0.5802469135802469,Andrew Moore,Andrew_Moore,Andrew,Moore,1991-05-30,2010-03-27,18.0,2016-08-26,25.0,189.0,87.0,https://afltables.com/afl/stats/players/A/Andrew_Moore.html,"['Port Adelaide Power', 'Richmond Tigers']"
44519,2011,Port Adelaide Power,False,6,20.0,8.0,22.0,42.0,2.0,1.0,0.0,12.0,2.0,2.0,6.0,5.0,6.0,3.0,0.0,19.0,24.0,0.0,0.0,9.0,0.0,2.0,13,186,306.0,3.3,1.3,3.7,7.0,0.3,0.2,0.0,2.0,0.3,0.3,1.0,0.8,1.0,0.5,3.2,4.0,0.0,0.0,1.5,0.0,0.3,2.2,31.0,51.0,2010,0.4761904761904761,Andrew Moore,Andrew_Moore,Andrew,Moore,1991-05-30,2010-03-27,18.0,2016-08-26,25.0,189.0,87.0,https://afltables.com/afl/stats/players/A/Andrew_Moore.html,"['Port Adelaide Power', 'Richmond Tigers']"
44519,2012,Port Adelaide Power,False,11,78.0,27.0,77.0,155.0,3.0,1.0,1.0,38.0,7.0,23.0,27.0,22.0,11.0,9.0,0.0,71.0,86.0,2.0,1.0,12.0,1.0,0.0,19,625,761.0,7.1,2.5,7.0,14.1,0.3,0.1,0.1,3.5,0.6,2.1,2.5,2.0,1.0,0.8,6.5,7.8,0.2,0.1,1.1,0.1,0.0,1.7,56.8,69.2,2010,0.5032258064516129,Andrew Moore,Andrew_Moore,Andrew,Moore,1991-05-30,2010-03-27,18.0,2016-08-26,25.0,189.0,87.0,https://afltables.com/afl/stats/players/A/Andrew_Moore.html,"['Port Adelaide Power', 'Richmond Tigers']"
44519,2013,Port Adelaide Power,False,15,136.0,49.0,107.0,243.0,9.0,4.0,2.0,59.0,14.0,35.0,44.0,34.0,7.0,15.0,0.0,94.0,151.0,3.0,8.0,14.0,1.0,4.0,58,1027,1144.0,9.1,3.3,7.1,16.2,0.6,0.3,0.1,3.9,0.9,2.3,2.9,2.3,0.5,1.0,6.3,10.1,0.2,0.5,0.9,0.1,0.3,3.9,68.5,76.3,2010,0.5596707818930041,Andrew Moore,Andrew_Moore,Andrew,Moore,1991-05-30,2010-03-27,18.0,2016-08-26,25.0,189.0,87.0,https://afltables.com/afl/stats/players/A/Andrew_Moore.html,"['Port Adelaide Power', 'Richmond Tigers']"
